"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"40 Đường T1, Tây Thạnh, Tân Phú, Hồ Chí Minh, Việt Nam","Điểm thu hút khách du lịch","true",,,"10.8096203","106.6165257",,,,,,,,,,,,,,,"+84 945 440 447",,"4","Tân Phú, Hồ Chí Minh","40 Đường T1","Dừa Xanh quán","4.6","https://www.google.com/maps/search/?api=1&query=D%E1%BB%ABa%20Xanh%20qu%C3%A1n&query_place_id=ChIJjy28JzwrdTER-fT0_iA3xso","https://www.facebook.com/duaxanh.datben","12"
"73/16 Đ. Tân Sơn Nhì, Phường 14, Tân Phú, Hồ Chí Minh 700000, Việt Nam","Đại lý du lịch","false",,,"10.8016406","106.6348166",,,,,,,,,,,,,,,"+84 788 849 305",,"13","Tân Phú, Hồ Chí Minh","73/16 Đ. Tân Sơn Nhì","Set Up Best Trips","5","https://www.google.com/maps/search/?api=1&query=Set%20Up%20Best%20Trips&query_place_id=ChIJT3E9tGYvdTER3oQ5h78pB1Y","https://setupbesttrips.com/","8"
"137/9 Đ. Gò Dầu, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,"10.7955797","106.6216011","Thứ Năm","06:00 to 00:00","Thứ Sáu","06:00 to 00:00","Thứ Bảy","06:00 to 00:00","Chủ Nhật","06:00 to 00:00","Thứ Hai","06:00 to 00:00","Thứ Ba","06:00 to 00:00","Thứ Tư","06:00 to 00:00","+84 908 206 517",,"35","Tân Phú, Hồ Chí Minh","137/9 Đ. Gò Dầu","Bãi Giữ Xe Thiên Tú","3.5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Gi%E1%BB%AF%20Xe%20Thi%C3%AAn%20T%C3%BA&query_place_id=ChIJzTR67PgrdTERmlVpbv45liw",,"6"
"137/9 Đ. Gò Dầu, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,"10.7955942","106.6214659",,,,,,,,,,,,,,,,,"33","Tân Phú, Hồ Chí Minh","137/9 Đ. Gò Dầu","Bãi Giữ Xe Thiên Tú",,"https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20Gi%E1%BB%AF%20Xe%20Thi%C3%AAn%20T%C3%BA&query_place_id=ChIJYcSipd4rdTERbsWia6boxO4",,"0"
"263 Thành Công, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh 700000, Việt Nam","Công viên xe dã ngoại","false",,,"10.7936742","106.6307191",,,,,,,,,,,,,,,"+84 348 935 532",,"32","Tân Phú, Hồ Chí Minh","263 Thành Công","B79 One",,"https://www.google.com/maps/search/?api=1&query=B79%20One&query_place_id=ChIJj4mmAIopdTER9CCAv_BxBU8","https://b79.one/","0"
"Đường 49, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam","Vườn","true",,,"10.7988094","106.6213914",,,,,,,,,,,,,,,"+84 707 110 775",,"30","Tân Phú, Hồ Chí Minh","Đường 49","Vườn Thư Giãn",,"https://www.google.com/maps/search/?api=1&query=V%C6%B0%E1%BB%9Dn%20Th%C6%B0%20Gi%C3%A3n&query_place_id=ChIJoSj8f9ordTERXSmWVyro7KQ","http://www.vuonthugian.vn/","0"
"2 Đường Đô Đốc Long, Tân Quý, Tân Phú, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.7916087","106.6296788","Thứ Năm","17:00 to 23:00","Thứ Sáu","17:00 to 23:00","Thứ Bảy","17:00 to 23:00","Chủ Nhật","17:00 to 23:00","Thứ Hai","17:00 to 23:00","Thứ Ba","17:00 to 23:00","Thứ Tư","17:00 to 23:00","+84 909 009 070",,"29","Tân Phú, Hồ Chí Minh","2 Đường Đô Đốc Long","Nhà hàng Vườn Treo MansonPark","4.8","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20h%C3%A0ng%20V%C6%B0%E1%BB%9Dn%20Treo%20MansonPark&query_place_id=ChIJ__0mCtYvdTERT4n3kDDb614","http://mansonpark.com/","110"
"2 Đường Đô Đốc Long, Tân Quý, Tân Phú, Hồ Chí Minh 700000, Việt Nam","Quán bar","true",,,"10.7915787","106.6296731","Thứ Năm","18:00 to 00:00","Thứ Sáu","18:00 to 00:00","Thứ Bảy","18:00 to 00:00","Chủ Nhật","18:00 to 00:00","Thứ Hai","18:00 to 00:00","Thứ Ba","18:00 to 00:00","Thứ Tư","18:00 to 00:00","+84 909 009 070",,"1","Tân Phú, Hồ Chí Minh","2 Đường Đô Đốc Long","Zaha Lounge bar","5","https://www.google.com/maps/search/?api=1&query=Zaha%20Lounge%20bar&query_place_id=ChIJfzEACAAvdTERM-Z498Shpwg","https://mansonpark.com/","2"
"20 Nguyễn Văn Dưỡng, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam","Vườn thảo mộc","true",,,"10.7961883","106.6229931",,,,,,,,,,,,,,,"+84 913 121 375",,"27","Tân Phú, Hồ Chí Minh","20 Nguyễn Văn Dưỡng","Hoa Lan - Sen Đá - Cây Kiểng Phong Thủy","4.2","https://www.google.com/maps/search/?api=1&query=Hoa%20Lan%20-%20Sen%20%C4%90%C3%A1%20-%20C%C3%A2y%20Ki%E1%BB%83ng%20Phong%20Th%E1%BB%A7y&query_place_id=ChIJJSQCAiwrdTERGMPGP2tTtM0",,"6"
"8 Tân Hương, Tân Quý, Tân Phú, Hồ Chí Minh 760135, Việt Nam","Khu thương mại","true",,,"10.7922138","106.6286789",,,,,,,,,,,,,,,"+84 909 338 609",,"28","Tân Phú, Hồ Chí Minh","8 Tân Hương","XoXo","5","https://www.google.com/maps/search/?api=1&query=XoXo&query_place_id=ChIJhZHkFK8tdTERgV3ndgWvj4Y","https://xoxo-business-park.business.site/?utm_source=gmb&utm_medium=referral","1"
"80/7/11 Đ. Gò Dầu, Tân Quý, Tân Phú, Hồ Chí Minh 700000, Việt Nam","Công viên giải trí","false",,,"10.7965801","106.6257773","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 908 407 321",,"26","Tân Phú, Hồ Chí Minh","80/7/11 Đ. Gò Dầu","Công Viên Thiếu Nhi Khu Phố","3.6","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Vi%C3%AAn%20Thi%E1%BA%BFu%20Nhi%20Khu%20Ph%E1%BB%91&query_place_id=ChIJUcXk__4rdTERReHoEisAqUo",,"31"
"7 Nguyễn Súy, phường Tân Quý, Quận Tân Phú, Hồ Chí Minh, Việt Nam","Bãi đỗ xe máy","false",,,"10.793962","106.622187","Thứ Năm","06:00 to 20:00","Thứ Sáu","06:00 to 20:00","Thứ Bảy","06:00 to 20:00","Chủ Nhật","06:00 to 20:00","Thứ Hai","06:00 to 20:00","Thứ Ba","06:00 to 20:00","Thứ Tư","06:00 to 20:00","+84 949 868 989",,"34","Hồ Chí Minh","7 Nguyễn Súy, phường Tân Quý, Quận Tân Phú","Bãi xe Số 7","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20xe%20S%E1%BB%91%207&query_place_id=ChIJ9dPcHw8rdTERAxbw7qDtQjc",,"1"
"94 Đường Đô Đốc Long, Tân Quý, Tân Phú, Hồ Chí Minh 700000, Việt Nam","Nhà hàng","false",,,"10.7920253","106.6260123","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00","Thứ Ba","06:00 to 21:00","Thứ Tư","06:00 to 21:00","+84 909 771 001",,"25","Tân Phú, Hồ Chí Minh","94 Đường Đô Đốc Long","An yên Garden",,"https://www.google.com/maps/search/?api=1&query=An%20y%C3%AAn%20Garden&query_place_id=ChIJ5ZJi69otdTER9dHy9xAGSWQ",,"0"
"39 Nguyễn Cửu Đàm, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh, Việt Nam","Vườn","true",,,"10.7985812","106.630236","Thứ Năm","08:00 to 18:00","Thứ Sáu","08:00 to 18:00","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 18:00","Thứ Ba","08:00 to 18:00","Thứ Tư","08:00 to 18:00","+84 989 030 084",,"22","Tân Phú, Hồ Chí Minh","39 Nguyễn Cửu Đàm","vườn hoa lan","5","https://www.google.com/maps/search/?api=1&query=v%C6%B0%E1%BB%9Dn%20hoa%20lan&query_place_id=ChIJZZd84lUpdTERHmx7Rm7TFZI",,"1"
"QJWM+P2R, Nguyễn Thế Truyện, Tân Sơn Nhì, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam","Công viên","true",,,"10.7968567","106.6325203","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 941 491 340",,"21","Tân Phú, Thành phố Hồ Chí Minh","QJWM+P2R, Nguyễn Thế Truyện","Công viên Nguyễn Thế Truyện","4.1","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20Nguy%E1%BB%85n%20Th%E1%BA%BF%20Truy%E1%BB%87n&query_place_id=ChIJzxWUSVQpdTERPw9iHI2pu60",,"85"
"6323 Hẻm 63 Gò Dầu, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam","Vườn","true",,,"10.7949675","106.6269732",,,,,,,,,,,,,,,"+84 936 862 939",,"23","Tân Phú, Hồ Chí Minh","6323 Hẻm 63 Gò Dầu","Hoa Lan Tân Hương",,"https://www.google.com/maps/search/?api=1&query=Hoa%20Lan%20T%C3%A2n%20H%C6%B0%C6%A1ng&query_place_id=ChIJmZ_b_QYrdTERMrSau2byWCE",,"0"
"202 Trịnh Đình Trọng, Phú Trung, Tân Phú, Hồ Chí Minh, Việt Nam","Bãi đỗ xe","true",,,"10.776037","106.641962","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 787 718 771",,"26","Tân Phú, Hồ Chí Minh","202 Trịnh Đình Trọng","Bãi giữ xe ô tô Sáng Nhỏ","5","https://www.google.com/maps/search/?api=1&query=B%C3%A3i%20gi%E1%BB%AF%20xe%20%C3%B4%20t%C3%B4%20S%C3%A1ng%20Nh%E1%BB%8F&query_place_id=ChIJZVT2jn8vdTERv123wXiClbY",,"2"
"31 Đ. Gò Dầu, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh, Việt Nam","Công viên thể thao","false",,,"10.7955612","106.6280714","Thứ Năm","06:30 to 22:00","Thứ Sáu","06:30 to 22:00","Thứ Bảy","06:30 to 22:00","Chủ Nhật","Đóng cửa","Thứ Hai","06:30 to 22:00","Thứ Ba","06:30 to 22:00","Thứ Tư","06:30 to 22:00","+84 382 689 090",,"31","Tân Phú, Hồ Chí Minh","31 Đ. Gò Dầu","Yoga Shop","5","https://www.google.com/maps/search/?api=1&query=Yoga%20Shop&query_place_id=ChIJSQLBIaYrdTER1UElxYiS5tg","https://www.facebook.com/yogashop2402","1"
"304/46 Đ. Tân Kỳ Tân Quý, Sơn Kỳ, Tân Phú, Hồ Chí Minh 700000, Việt Nam","Công viên","true",,,"10.8028376","106.6227523","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"20","Tân Phú, Hồ Chí Minh","304/46 Đ. Tân Kỳ Tân Quý","Trung tâm GA179",,"https://www.google.com/maps/search/?api=1&query=Trung%20t%C3%A2m%20GA179&query_place_id=ChIJLXVdNgArdTERC1JM781z2lY","https://ga179.guru/","0"
"16 Đ. Lê Thúc Hoạch, Phú Thọ Hoà, Tân Phú, Hồ Chí Minh 700000, Việt Nam","Công viên lưu niệm","true",,,"10.7868199","106.6264816","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"19","Tân Phú, Hồ Chí Minh","16 Đ. Lê Thúc Hoạch","Hoa viên Mộ ( TN Phụng sự xã hội)",,"https://www.google.com/maps/search/?api=1&query=Hoa%20vi%C3%AAn%20M%E1%BB%99%20(%20TN%20Ph%E1%BB%A5ng%20s%E1%BB%B1%20x%C3%A3%20h%E1%BB%99i)&query_place_id=ChIJede5XQAtdTERqCUMy7uXY-0",,"0"
"18B Huỳnh Văn Chính, Phú Trung, Tân Phú, Hồ Chí Minh, Việt Nam","Chung cư","false",,,"10.7814966","106.6417286",,,,,,,,,,,,,,,,,"27","Tân Phú, Hồ Chí Minh","18B Huỳnh Văn Chính","Lô B- Số lẻ chung cư Huỳnh Văn Chính 1",,"https://www.google.com/maps/search/?api=1&query=L%C3%B4%20B-%20S%E1%BB%91%20l%E1%BA%BB%20chung%20c%C6%B0%20Hu%E1%BB%B3nh%20V%C4%83n%20Ch%C3%ADnh%201&query_place_id=ChIJTWSYR1wvdTERCooDIQ-44cs",,"0"
"RJ2F+9W4, Tân Sơn Nhì, Tân Phú, Hồ Chí Minh, Việt Nam","Công viên","true",,,"10.800875","106.6248277",,,,,,,,,,,,,,,,,"12","Tân Phú, Hồ Chí Minh","RJ2F+9W4","Khu vui chơi và tập luyện thể dục thể thao khu phố 4","5","https://www.google.com/maps/search/?api=1&query=Khu%20vui%20ch%C6%A1i%20v%C3%A0%20t%E1%BA%ADp%20luy%E1%BB%87n%20th%E1%BB%83%20d%E1%BB%A5c%20th%E1%BB%83%20thao%20khu%20ph%E1%BB%91%204&query_place_id=ChIJOZ7M3x4rdTERHxa5CJYL7Ro",,"4"
"21 Trịnh Đình Trọng, Phường 5, Tân Phú, Hồ Chí Minh, Việt Nam","Công viên xe dã ngoại","false",,,"10.775016","106.6463537",,,,,,,,,,,,,,,"+84 969 683 768",,"25","Tân Phú, Hồ Chí Minh","21 Trịnh Đình Trọng","Hồ câu tôm Minh Tâm","5","https://www.google.com/maps/search/?api=1&query=H%E1%BB%93%20c%C3%A2u%20t%C3%B4m%20Minh%20T%C3%A2m&query_place_id=ChIJI0EWwrkvdTERt_PAnKoxVGw",,"1"
"2/30 Phạm Quý Thích, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam","Vườn","true",,,"10.7897625","106.6215435",,,,,,,,,,,,,,,"+84 938 469 299",,"11","Tân Phú, Hồ Chí Minh","2/30 Phạm Quý Thích","Hưng Anh Garden",,"https://www.google.com/maps/search/?api=1&query=H%C6%B0ng%20Anh%20Garden&query_place_id=ChIJzd4VEgItdTERnf47WGUBH98",,"0"
"RJ45+G3X, Đường CN1, Sơn Kỳ, Bình Tân, Hồ Chí Minh, Việt Nam","Công viên","true",,,"10.8063594","106.6077293","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"14","Bình Tân, Hồ Chí Minh","RJ45+G3X, Đường CN1","Công viên Gia Phú","4.2","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20Gia%20Ph%C3%BA&query_place_id=ChIJ____Eu0rdTERR83YWYW4kwk",,"1046"
"416 Đ. Bình Long, Tân Quý, Tân Phú, Hồ Chí Minh, Việt Nam","Công viên","false",,,"10.788261","106.6174979","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày",,,"8","Tân Phú, Hồ Chí Minh","416 Đ. Bình Long","Công viên - Ban điều hành Khu phố 3 Phường Tân Quý",,"https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20-%20Ban%20%C4%91i%E1%BB%81u%20h%C3%A0nh%20Khu%20ph%E1%BB%91%203%20Ph%C6%B0%E1%BB%9Dng%20T%C3%A2n%20Qu%C3%BD&query_place_id=ChIJ4YYFOw4tdTERtXodEcbDIOE",,"0"
"RJ47+8VM, Đường N2, Celadon City, Tân Phú, Hồ Chí Minh, Việt Nam","Công viên","true",,,"10.8058265","106.6146718",,,,,,,,,,,,,,,,,"10","Tân Phú, Hồ Chí Minh","RJ47+8VM, Đường N2","BBQ & Park","5","https://www.google.com/maps/search/?api=1&query=BBQ%20%26%20Park&query_place_id=ChIJY72pZJMrdTER74t-VsDsxcs",,"1"
"RJ48+C89, Sơn Kỳ, Tân Phú, Hồ Chí Minh, Việt Nam","Công viên","true",,,"10.8060448","106.6158656","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","+84 907 817 925",,"5","Tân Phú, Hồ Chí Minh","RJ48+C89","Công viên Celadon","4.1","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20vi%C3%AAn%20Celadon&query_place_id=ChIJc-AK7ewrdTERsejlojyiRfs",,"425"
"26b Hiền Vương, Phú Thạnh, Tân Phú, Hồ Chí Minh, Việt Nam","Công viên","true",,,"10.7803966","106.6296643",,,,,,,,,,,,,,,,,"5","Tân Phú, Hồ Chí Minh","26b Hiền Vương","Hien Vuong Park","5","https://www.google.com/maps/search/?api=1&query=Hien%20Vuong%20Park&query_place_id=ChIJxT-z1qEvdTERlFY6fy8fZrk",,"10"
"QJHM+GCX, Hoà Thanh, Tân Phú, Hồ Chí Minh, Việt Nam","Công viên","true",,,"10.77886","106.6336042",,,,,,,,,,,,,,,,,"17","Tân Phú, Hồ Chí Minh","QJHM+GCX","Công Viên Đường A Khu ADC","4","https://www.google.com/maps/search/?api=1&query=C%C3%B4ng%20Vi%C3%AAn%20%C4%90%C6%B0%E1%BB%9Dng%20A%20Khu%20ADC&query_place_id=ChIJbWpYi6YudTERoVydMO67ugE",,"35"
