"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"VH87+C29, Phan Văn Hớn, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8660359","106.5626166",,,,,,,,,,,,,,,,"42","Hóc Môn, Hồ Chí Minh","VH87+C29, Phan Văn Hớn","Bò Tơ Củ Chi Quán Lẩu","5","https://www.google.com/maps/search/?api=1&query=B%C3%B2%20T%C6%A1%20C%E1%BB%A7%20Chi%20Qu%C3%A1n%20L%E1%BA%A9u&query_place_id=ChIJ2awCQZQqdTERvJjkK2gamk4",,"2"
"VGCP+MFV, Nguyễn Văn Bứa, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8717374","106.5361637",,,,,,,,,,,,,,,,"48","Hóc Môn, Hồ Chí Minh","VGCP+MFV, Nguyễn Văn Bứa","Quán Năm Lợi Bún Bò - Bún Riêu","3.7","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20N%C4%83m%20L%E1%BB%A3i%20B%C3%BAn%20B%C3%B2%20-%20B%C3%BAn%20Ri%C3%AAu&query_place_id=ChIJoS96ILMqdTERFlw99B9Vo3I",,"6"
"7 An Hạ, Phạm Văn Hai, Bình Chánh, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8709731","106.5342193",,,,,,,,,,,,,,,,"54","Bình Chánh, Hồ Chí Minh","7 An Hạ","Quán Ăn Trọng Nghĩa","3.8","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20Tr%E1%BB%8Dng%20Ngh%C4%A9a&query_place_id=ChIJecWVzkzVCjERAuo-NF_7qQg",,"6"
"93/2 ấp 4, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8588646","106.575006",,,,,,,,,,,,,,,,"43","Hóc Môn, Hồ Chí Minh","93/2 ấp 4","Chú Hiếu","4","https://www.google.com/maps/search/?api=1&query=Ch%C3%BA%20Hi%E1%BA%BFu&query_place_id=ChIJr66HE_UrdTERtyYe-yWGh4k",,"2"
"5d Thanh Niên, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","false",,,"10.8694251","106.5347075",,,,,,,,,,,,,,,,"47","Hóc Môn, Hồ Chí Minh","5d Thanh Niên","Bún bò - Hủ Tiếu - Bún Riêu - Kim Trang","4","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20b%C3%B2%20-%20H%E1%BB%A7%20Ti%E1%BA%BFu%20-%20B%C3%BAn%20Ri%C3%AAu%20-%20Kim%20Trang&query_place_id=ChIJ75IvZADVCjERvp_VOVNXMpA",,"1"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9099916","106.5965864",,,,,,,,,,,,,,,,"60","Hóc Môn, Hồ Chí Minh",,"Phở Ba Miền",,"https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Ba%20Mi%E1%BB%81n&query_place_id=ChIJYU0keLvVdDERETt3MAdkilE",,"0"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9083644","106.5872129",,,,,,,,,,,,,,,,"59","Hóc Môn, Hồ Chí Minh",,"Giao Hang Tiet Kiem",,"https://www.google.com/maps/search/?api=1&query=Giao%20Hang%20Tiet%20Kiem&query_place_id=ChIJF5vIZ6HVdDERs6Pnrjkl9lc",,"0"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9094482","106.5974621",,,,,,,,,,,,,,,,"57","Hóc Môn, Hồ Chí Minh",,"Thúy Vựa Cá - Tôm - Mực",,"https://www.google.com/maps/search/?api=1&query=Th%C3%BAy%20V%E1%BB%B1a%20C%C3%A1%20-%20T%C3%B4m%20-%20M%E1%BB%B1c&query_place_id=ChIJhfx-iLvVdDER2miicyZ3J48",,"0"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.915941","106.6002996",,,,,,,,,,,,,,,,"58","Hóc Môn, Hồ Chí Minh",,"Phỏ 12A",,"https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%8F%2012A&query_place_id=ChIJ6V2mSLfVdDER_1_X5XA5znY",,"0"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.907361","106.5833012",,,,,,,,,,,,,,,,"56","Hóc Môn, Hồ Chí Minh",,"Quán 174","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20174&query_place_id=ChIJoaaDiqDVdDERgTXYpVqX56c",,"1"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9124725","106.6001587",,,,,,,,,,,,,,,,"55","Hóc Môn, Hồ Chí Minh",,"Hà Nội Quán",,"https://www.google.com/maps/search/?api=1&query=H%C3%A0%20N%E1%BB%99i%20Qu%C3%A1n&query_place_id=ChIJi7uXhbnVdDERCPrfGR4yv9g",,"0"
"WH4X+3VV, Đỗ Văn Dậy, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9052395","106.5996682",,,,,,,,,,,,,,,,"52","Hóc Môn, Hồ Chí Minh","WH4X+3VV, Đỗ Văn Dậy","Quán Cơm Thanh Lan","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Thanh%20Lan&query_place_id=ChIJw-Oe373VdDERKNslVV2yEo0",,"6"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.9096562","106.5975405",,,,,,,,,,,,,,,,"51","Hóc Môn, Hồ Chí Minh",,"Hải Sản Ngọc Phượng",,"https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20S%E1%BA%A3n%20Ng%E1%BB%8Dc%20Ph%C6%B0%E1%BB%A3ng&query_place_id=ChIJxdlJj7vVdDER3iaWO8RpWMw",,"0"
"D. Công Khi, Tân Hiệp, Hóc Môn, Hồ Chí Minh 790000, Việt Nam","Nhà hàng","false",,,"10.9045138","106.5824198",,,,,,,,,,,,,,,,"50","Hóc Môn, Hồ Chí Minh","D. Công Khi","Nhà máy bia-rượu-nước giải khát BIVIDA",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20m%C3%A1y%20bia-r%C6%B0%E1%BB%A3u-n%C6%B0%E1%BB%9Bc%20gi%E1%BA%A3i%20kh%C3%A1t%20BIVIDA&query_place_id=ChIJz1dwkrIrdTERuxrlqjYQCBM",,"0"
"58 Đỗ Văn Dậy, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.91227","106.6002867","Thứ Ba","09:00 to 21:00","Thứ Tư","09:00 to 21:00","Thứ Năm","09:00 to 21:00","Thứ Sáu","09:00 to 21:00","Thứ Bảy","09:00 to 21:00","Chủ Nhật","09:00 to 21:00","Thứ Hai","09:00 to 21:00",,"49","Hóc Môn, Hồ Chí Minh","58 Đỗ Văn Dậy","Sake Quán Đỗ Văn Dậy","3.9","https://www.google.com/maps/search/?api=1&query=Sake%20Qu%C3%A1n%20%C4%90%E1%BB%97%20V%C4%83n%20D%E1%BA%ADy&query_place_id=ChIJLRaUhLnVdDERd5pfv1bNsGU",,"18"
"72 Đỗ Văn Dậy, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.9133017","106.600292","Thứ Ba","09:30 to 21:00","Thứ Tư","09:30 to 21:00","Thứ Năm","09:30 to 21:00","Thứ Sáu","09:30 to 21:00","Thứ Bảy","09:30 to 21:00","Chủ Nhật","09:30 to 21:00","Thứ Hai","09:30 to 21:00",,"47","Hóc Môn, Hồ Chí Minh","72 Đỗ Văn Dậy","Cơm Gà Xối Mỡ Thành Nguyên","4.2","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20G%C3%A0%20X%E1%BB%91i%20M%E1%BB%A1%20Th%C3%A0nh%20Nguy%C3%AAn&query_place_id=ChIJk0W-spjVdDERd4_PFJPLb04",,"16"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9082897","106.5834297",,,,,,,,,,,,,,,,"48","Hóc Môn, Hồ Chí Minh",,"Cơm Tấm Cô Ba",,"https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20C%C3%B4%20Ba&query_place_id=ChIJT9ZLk6DVdDERjdEPZyj9QJU",,"0"
"WH3R+QHJ, Thị Trấn, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng quán rượu dành cho người sành ăn","true",,,"10.9044517","106.5913997","Thứ Ba","06:00 to 21:00","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00",,"46","Hóc Môn, Hồ Chí Minh","WH3R+QHJ","Quán Ốc 30k, Lộc Tài . Cua Cà Mau Nhận Sỉ Lẻ Bao Ăn Bao Đổi Trả","4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%90c%2030k%2C%20L%E1%BB%99c%20T%C3%A0i%20.%20Cua%20C%C3%A0%20Mau%20Nh%E1%BA%ADn%20S%E1%BB%89%20L%E1%BA%BB%20Bao%20%C4%82n%20Bao%20%C4%90%E1%BB%95i%20Tr%E1%BA%A3&query_place_id=ChIJYcLnYh7VdDERYQIPmESrNNA",,"2"
"11/3 Đỗ Văn Dậy, ấp Tân Hòa, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.9100589","106.5995273","Thứ Ba","10:00 to 21:00","Thứ Tư","10:00 to 21:00","Thứ Năm","10:00 to 21:00","Thứ Sáu","10:00 to 21:00","Thứ Bảy","10:00 to 21:00","Chủ Nhật","10:00 to 21:00","Thứ Hai","10:00 to 21:00",,"45","Hóc Môn, Hồ Chí Minh","11/3 Đỗ Văn Dậy, ấp Tân Hòa","GỎI VỊT TUẤN ANH - GỎI VỊT NGON HÓC MÔN","4.4","https://www.google.com/maps/search/?api=1&query=G%E1%BB%8EI%20V%E1%BB%8AT%20TU%E1%BA%A4N%20ANH%20-%20G%E1%BB%8EI%20V%E1%BB%8AT%20NGON%20H%C3%93C%20M%C3%94N&query_place_id=ChIJu84KMdjVdDER6vH-Vr7B3UM",,"38"
"38/9h Ấp Thới Tây 2, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","false",,,"10.9054117","106.588926","Thứ Ba","06:00 to 14:00","Thứ Tư","06:00 to 14:00","Thứ Năm","06:00 to 14:00","Thứ Sáu","06:00 to 14:00","Thứ Bảy","06:00 to 14:00","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 14:00",,"44","Hóc Môn, Hồ Chí Minh","38/9h Ấp Thới Tây 2","Thọ Già Quán","5","https://www.google.com/maps/search/?api=1&query=Th%E1%BB%8D%20Gi%C3%A0%20Qu%C3%A1n&query_place_id=ChIJRYRu6gvVdDERGvo2AzpwmHI",,"4"
"120A Phan Văn Hớn, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.8655677","106.5637548","Thứ Ba","08:00 to 23:00","Thứ Tư","08:00 to 23:00","Thứ Năm","08:00 to 23:00","Thứ Sáu","08:00 to 23:00","Thứ Bảy","08:00 to 23:00","Chủ Nhật","08:00 to 23:00","Thứ Hai","08:00 to 23:00",,"34","Hóc Môn, Hồ Chí Minh","120A Phan Văn Hớn","Vựa Hải Sản Ngọc Trâm","4.5","https://www.google.com/maps/search/?api=1&query=V%E1%BB%B1a%20H%E1%BA%A3i%20S%E1%BA%A3n%20Ng%E1%BB%8Dc%20Tr%C3%A2m&query_place_id=ChIJ_Q78cJQqdTERlmdPCaHyI2U",,"6"
"12 Nguyễn Văn Bứa, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8708543","106.5397793",,,,,,,,,,,,,,,,"39","Hóc Môn, Hồ Chí Minh","12 Nguyễn Văn Bứa","Galaxy Bbq - Buffet",,"https://www.google.com/maps/search/?api=1&query=Galaxy%20Bbq%20-%20Buffet&query_place_id=ChIJU8GGxbMqdTERl20u3gwlgF8",,"0"
"3/10, Đường Xuân Thới Thượng 29, Tổ 14, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành Phố Hồ Chí Minh, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8552286","106.582086","Thứ Ba","08:00 to 21:00","Thứ Tư","08:00 to 21:00","Thứ Năm","08:00 to 21:00","Thứ Sáu","08:00 to 21:00","Thứ Bảy","08:00 to 21:00","Chủ Nhật","08:00 to 21:00","Thứ Hai","08:00 to 21:00",,"39","Hóc Môn, Hồ Chí Minh","3/10, Đường Xuân Thới Thượng 29, Tổ 14, Xã Xuân Thới Thượng, Huyện Hóc Môn, Thành Phố Hồ Chí Minh","Quán Hải Sản - Xiên Que","4","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20H%E1%BA%A3i%20S%E1%BA%A3n%20-%20Xi%C3%AAn%20Que&query_place_id=ChIJrU-MqVgqdTER_TSVEnc2rHo",,"2"
"3 D. Công Khi, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9096633","106.5991234",,,,,,,,,,,,,,,,"41","Hóc Môn, Hồ Chí Minh","3 D. Công Khi","Quán cơm 174",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20c%C6%A1m%20174&query_place_id=ChIJySQo_5vVdDER3GK24xGzE4k",,"0"
"222 Nguyễn Văn Bứa, Phạm Văn Hai, Bình Chánh, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.8723302","106.5320275","Thứ Ba","09:00 to 22:00","Thứ Tư","09:00 to 22:00","Thứ Năm","09:00 to 22:00","Thứ Sáu","09:00 to 22:00","Thứ Bảy","09:00 to 22:00","Chủ Nhật","09:00 to 22:00","Thứ Hai","09:00 to 22:00",,"33","Bình Chánh, Hồ Chí Minh","222 Nguyễn Văn Bứa","Quán Ăn Sao Biển",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20Sao%20Bi%E1%BB%83n&query_place_id=ChIJ-xQlB03VCjERpXeu-HdtK14",,"0"
"7a213, Nguyễn Văn Bứa, Xuân Thới Sơn, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng cơm","true",,,"10.8718936","106.5336955","Thứ Ba","11:00 to 00:00","Thứ Tư","11:00 to 00:00","Thứ Năm","11:00 to 00:00","Thứ Sáu","11:00 to 00:00","Thứ Bảy","11:00 to 00:00","Chủ Nhật","10:00 to 00:00","Thứ Hai","11:00 to 00:00",,"32","Hóc Môn, Hồ Chí Minh","7a213, Nguyễn Văn Bứa","Quán Trang Cơm Tấm Đêm - Cafe Võng","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Trang%20C%C6%A1m%20T%E1%BA%A5m%20%C4%90%C3%AAm%20-%20Cafe%20V%C3%B5ng&query_place_id=ChIJZ9Vfst_VCjERxvpWT9ZgX_c",,"2"
"VGCJ+X9P, Nguyễn Văn Bứa, Xuân Thới Sơn, Bình Chánh, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","true",,,"10.8724667","106.5309525",,,,,,,,,,,,,,,,"30","Bình Chánh, Hồ Chí Minh","VGCJ+X9P, Nguyễn Văn Bứa","Nhị Nam Quán","5","https://www.google.com/maps/search/?api=1&query=Nh%E1%BB%8B%20Nam%20Qu%C3%A1n&query_place_id=ChIJMxD-j_HVCjERc0dp2dt1XBg",,"3"
"60 Nguyễn Văn Bứa, Xuân Thới Thượng, Hóc Môn, Hồ Chí Minh 71712, Việt Nam","Nhà hàng phở","false",,,"10.8716894","106.5356728","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"27","Hóc Môn, Hồ Chí Minh","60 Nguyễn Văn Bứa","Phở - Bò kho có bãi đậu xe hơi xe tải",,"https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20-%20B%C3%B2%20kho%20c%C3%B3%20b%C3%A3i%20%C4%91%E1%BA%ADu%20xe%20h%C6%A1i%20xe%20t%E1%BA%A3i&query_place_id=ChIJbxNomUMrdTER5KoxPc9UFSs",,"0"
"180/5D D. Công Khi, Tân Thới 3, Hóc Môn, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.9035456","106.58001","Thứ Ba","06:00 to 21:00","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 12:00","Thứ Hai","06:00 to 21:00",,"40","Hóc Môn, Hồ Chí Minh","180/5D D. Công Khi","Bún Bò Huế Sườn Bò Chả Tôm O Nhi",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20B%C3%B2%20Hu%E1%BA%BF%20S%C6%B0%E1%BB%9Dn%20B%C3%B2%20Ch%E1%BA%A3%20T%C3%B4m%20O%20Nhi&query_place_id=ChIJk6549eHVdDERTK8j9HsdVyY",,"0"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9092127","106.5974757","Thứ Ba","06:30 to 21:00","Thứ Tư","06:30 to 21:00","Thứ Năm","06:30 to 21:00","Thứ Sáu","06:30 to 21:00","Thứ Bảy","06:30 to 21:00","Chủ Nhật","06:30 to 21:00","Thứ Hai","06:30 to 21:00",,"39","Hóc Môn, Hồ Chí Minh",,"Bánh Mì Heo Quay",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20Heo%20Quay&query_place_id=ChIJO3Dzd7zVdDERcncYMJXmhmg",,"0"
"98 Đ. Song Hành, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"10.9042707","106.5890474","Thứ Ba","16:00 to 23:00","Thứ Tư","16:00 to 23:00","Thứ Năm","16:00 to 23:00","Thứ Sáu","16:00 to 23:00","Thứ Bảy","15:00 to 00:00","Chủ Nhật","15:00 to 00:00","Thứ Hai","15:00 to 00:00",,"38","Hóc Môn, Hồ Chí Minh","98 Đ. Song Hành","Quán Ốc 79","3.8","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%E1%BB%90c%2079&query_place_id=ChIJ99RCzBjVdDERN9H2qHe5-PY",,"4"
"1/1c, ấp Thới Tây 2, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng phở","true",,,"10.9167448","106.5992598",,,,,,,,,,,,,,,,"35","Hóc Môn, Hồ Chí Minh","1/1c, ấp Thới Tây 2","Phở Hồng Phát ( bún bò )",,"https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20H%E1%BB%93ng%20Ph%C3%A1t%20(%20b%C3%BAn%20b%C3%B2%20)&query_place_id=ChIJyduNpk7VdDERecbORn6b1vc",,"0"
"13/1b ấp Tân Hòa, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"10.905451","106.599489","Thứ Ba","05:30 to 20:00","Thứ Tư","05:30 to 20:00","Thứ Năm","05:30 to 20:00","Thứ Sáu","05:30 to 20:00","Thứ Bảy","05:30 to 20:00","Chủ Nhật","05:30 to 20:00","Thứ Hai","05:30 to 20:00",,"34","Hóc Môn, Hồ Chí Minh","13/1b ấp Tân Hòa","Bún Riêu Cua",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Ri%C3%AAu%20Cua&query_place_id=ChIJp9ogKJDVdDERbr_Doynjlm0",,"0"
"39/4h Ấp Thới Tây 2, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng món nướng","true",,,"10.9088654","106.5896668","Thứ Ba","14:45 to 20:45","Thứ Tư","14:45 to 20:45","Thứ Năm","14:45 to 20:45","Thứ Sáu","14:45 to 20:45","Thứ Bảy","14:45 to 20:45","Chủ Nhật","14:45 to 20:45","Thứ Hai","14:45 to 20:45",,"33","Hóc Môn, Hồ Chí Minh","39/4h Ấp Thới Tây 2","Quán Ăn Vặt Như Ngọc","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20%C4%82n%20V%E1%BA%B7t%20Nh%C6%B0%20Ng%E1%BB%8Dc&query_place_id=ChIJ2YbxMADVdDER5-ua7OJIfP8",,"1"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9150502","106.6003866","Thứ Ba","07:00 to 22:00","Thứ Tư","07:00 to 22:00","Thứ Năm","07:00 to 22:00","Thứ Sáu","07:00 to 22:00","Thứ Bảy","07:00 to 22:00","Chủ Nhật","07:00 to 22:00","Thứ Hai","07:00 to 22:00",,"32","Hóc Môn, Hồ Chí Minh",,"Cơm Tấm Đêm",,"https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20T%E1%BA%A5m%20%C4%90%C3%AAm&query_place_id=ChIJiyWdULfVdDERcK-IXiDyd8k",,"0"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9098547","106.5978766","Thứ Ba","08:30 to 21:00","Thứ Tư","08:30 to 21:00","Thứ Năm","08:30 to 21:00","Thứ Sáu","08:30 to 21:00","Thứ Bảy","08:30 to 21:00","Chủ Nhật","08:30 to 21:00","Thứ Hai","08:30 to 21:00",,"31","Hóc Môn, Hồ Chí Minh",,"Minh Nguyệt",,"https://www.google.com/maps/search/?api=1&query=Minh%20Nguy%E1%BB%87t&query_place_id=ChIJCVTCjbvVdDER42nC_m-A_js",,"0"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.911411","106.599934","Thứ Ba","10:00 to 21:00","Thứ Tư","10:00 to 21:00","Thứ Năm","10:00 to 21:00","Thứ Sáu","10:00 to 21:00","Thứ Bảy","10:00 to 21:00","Chủ Nhật","10:00 to 21:00","Thứ Hai","10:00 to 21:00",,"30","Hóc Môn, Hồ Chí Minh",,"Cơm Gà Chiên Nước Mắm Da Giòn","4.3","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20G%C3%A0%20Chi%C3%AAn%20N%C6%B0%E1%BB%9Bc%20M%E1%BA%AFm%20Da%20Gi%C3%B2n&query_place_id=ChIJYVFdfLnVdDERZDlKSjWMxtM",,"3"
"Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9082982","106.5976092","Thứ Ba","06:00 to 21:00","Thứ Tư","06:00 to 21:00","Thứ Năm","06:00 to 21:00","Thứ Sáu","06:00 to 21:00","Thứ Bảy","06:00 to 21:00","Chủ Nhật","06:00 to 21:00","Thứ Hai","06:00 to 21:00",,"29","Hóc Môn, Hồ Chí Minh",,"Hải Sản Tươi Sông Thủy Tiên",,"https://www.google.com/maps/search/?api=1&query=H%E1%BA%A3i%20S%E1%BA%A3n%20T%C6%B0%C6%A1i%20S%C3%B4ng%20Th%E1%BB%A7y%20Ti%C3%AAn&query_place_id=ChIJG0wvb7zVdDERWoAKGLnJhfk",,"0"
"Đỗ Văn Dậy, Tân Hiệp, Hóc Môn, Hồ Chí Minh 700000, Việt Nam","Nhà hàng cơm","true",,,"10.9052277","106.5996685","Thứ Ba","06:00 to 20:00","Thứ Tư","06:00 to 20:00","Thứ Năm","06:00 to 20:00","Thứ Sáu","06:00 to 20:00","Thứ Bảy","06:00 to 20:00","Chủ Nhật","06:00 to 20:00","Thứ Hai","06:00 to 20:00",,"28","Hóc Môn, Hồ Chí Minh","Đỗ Văn Dậy","Cơm chay Diệu Tâm 12k",,"https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20chay%20Di%E1%BB%87u%20T%C3%A2m%2012k&query_place_id=ChIJm1qgVvTVdDER7tQy9nfbxXc",,"0"
"WH4X+6R6, Đỗ Văn Dậy, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.9055314","106.5995296","Thứ Ba","06:00 to 20:00","Thứ Tư","06:00 to 20:00","Thứ Năm","06:00 to 20:00","Thứ Sáu","06:00 to 20:00","Thứ Bảy","06:00 to 20:00","Chủ Nhật","06:00 to 20:00","Thứ Hai","06:00 to 20:00",,"26","Hóc Môn, Hồ Chí Minh","WH4X+6R6, Đỗ Văn Dậy","Quán Cơm Chay Thùy Dung","4.7","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20C%C6%A1m%20Chay%20Th%C3%B9y%20Dung&query_place_id=ChIJfQyU2L3VdDER2PVHAhtl948",,"3"
"WH6X+237, Thới Tây 1, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng phở","true",,,"10.9100331","106.5976566","Thứ Ba","Mở cửa cả ngày","Thứ Tư","Mở cửa cả ngày","Thứ Năm","Mở cửa cả ngày","Thứ Sáu","Mở cửa cả ngày","Thứ Bảy","Mở cửa cả ngày","Chủ Nhật","Mở cửa cả ngày","Thứ Hai","Mở cửa cả ngày",,"23","Hóc Môn, Hồ Chí Minh","WH6X+237, Thới Tây 1","Phở Hồng Phát ( bún bò )","4.3","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20H%E1%BB%93ng%20Ph%C3%A1t%20(%20b%C3%BAn%20b%C3%B2%20)&query_place_id=ChIJ-RhhJGHVdDERL951VKlYqqY",,"4"
"25/2B Ấp Thới Tây 1, Tân Hiệp, Hóc Môn, Hồ Chí Minh, Việt Nam","Nhà hàng gia đình","false",,,"10.910335","106.593197","Thứ Ba","05:30 to 22:30","Thứ Tư","05:30 to 22:30","Thứ Năm","05:30 to 22:30","Thứ Sáu","05:30 to 22:30","Thứ Bảy","05:30 to 22:30","Chủ Nhật","05:30 to 22:30","Thứ Hai","05:30 to 22:30",,"21","Hóc Môn, Hồ Chí Minh","25/2B Ấp Thới Tây 1","LAN CHINH QUÁN-ĐẠI LÝ LAN CHINH","5","https://www.google.com/maps/search/?api=1&query=LAN%20CHINH%20QU%C3%81N-%C4%90%E1%BA%A0I%20L%C3%9D%20LAN%20CHINH&query_place_id=ChIJnYPh5C3VdDERXoHwxvaalDg",,"1"
