"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"257 Đ. Phạm Văn Chí, Phường 3, Quận 6, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","true",,,"10.744201","106.645983",,,,,,,,,,,,,,,,,"113","Quận 6, Thành phố Hồ Chí Minh","257 Đ. Phạm Văn Chí","Xoi Hot Girl","4","https://www.google.com/maps/search/?api=1&query=Xoi%20Hot%20Girl&query_place_id=ChIJ2Rgd3IcvdTERg0E6DZSSpGI",,"2"
"240/35B Đ. Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh 730000, Việt Nam","Quầy bánh mì kẹp xúc xích","false",,,"10.7456244","106.6362619","Thứ Tư","15:30 to 19:30","Thứ Năm","15:30 to 19:30","Thứ Sáu","15:30 to 19:30","Thứ Bảy","15:30 to 19:30","Chủ Nhật","Đóng cửa","Thứ Hai","15:30 to 19:30","Thứ Ba","15:30 to 19:30","+84 907 381 980",,"111","Quận 6, Hồ Chí Minh","240/35B Đ. Nguyễn Văn Luông","CREPES NƯỚNG MỸ LAM",,"https://www.google.com/maps/search/?api=1&query=CREPES%20N%C6%AF%E1%BB%9ANG%20M%E1%BB%B8%20LAM&query_place_id=ChIJW0yBHskvdTERv5wP_RdHubM",,"0"
"1472 Đ. Võ Văn Kiệt, Phường 3, Quận 6, Hồ Chí Minh 700000, Việt Nam","Quán cà phê","false",,,"10.7430252","106.6471939",,,,,,,,,,,,,,,"+84 963 161 188",,"110","Quận 6, Hồ Chí Minh","1472 Đ. Võ Văn Kiệt","OLALA","5","https://www.google.com/maps/search/?api=1&query=OLALA&query_place_id=ChIJETMcDOgvdTERsRGxiavJMGk","https://olala.business.site/","1"
"553b/1 Đ. Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh 70000, Việt Nam","Nhà hàng bán đồ ăn mang về","false",,,"10.7476255","106.6352523","Thứ Tư","06:00 to 10:00","Thứ Năm","06:00 to 10:00","Thứ Sáu","06:00 to 10:00","Thứ Bảy","06:00 to 10:00","Chủ Nhật","06:00 to 10:00","Thứ Hai","06:00 to 10:00","Thứ Ba","06:00 to 10:00","+84 948 617 391",,"109","Quận 6, Hồ Chí Minh","553b/1 Đ. Hậu Giang","Xôi hoàng (xôi pâte, bánh mì kẹp sốt pâte cay","5","https://www.google.com/maps/search/?api=1&query=X%C3%B4i%20ho%C3%A0ng%20(x%C3%B4i%20p%C3%A2te%2C%20b%C3%A1nh%20m%C3%AC%20k%E1%BA%B9p%20s%E1%BB%91t%20p%C3%A2te%20cay&query_place_id=ChIJ7-FdTwAvdTER9pevnvBkMyo",,"4"
"114 Đ. Phạm Phú Thứ, Phường 3, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","true",,,"10.7434572","106.6446539","Thứ Tư","05:30 to 15:00","Thứ Năm","05:30 to 15:00","Thứ Sáu","05:30 to 15:00","Thứ Bảy","05:30 to 15:00","Chủ Nhật","05:30 to 15:00","Thứ Hai","05:30 to 15:00","Thứ Ba","05:30 to 15:00",,,"112","Quận 6, Hồ Chí Minh","114 Đ. Phạm Phú Thứ","Quán bún thịt nướng chả giò","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20b%C3%BAn%20th%E1%BB%8Bt%20n%C6%B0%E1%BB%9Bng%20ch%E1%BA%A3%20gi%C3%B2&query_place_id=ChIJ3cNwHVovdTERBb6cTZbUPVc",,"1"
"122 Đ. Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng bán đồ ăn mang về","true",,,"10.7449397","106.6366682",,,,,,,,,,,,,,,"+84 921 435 059",,"108","Quận 6, Hồ Chí Minh","122 Đ. Nguyễn Văn Luông","Ăn vặt samyang",,"https://www.google.com/maps/search/?api=1&query=%C4%82n%20v%E1%BA%B7t%20samyang&query_place_id=ChIJ_b-CipAvdTERa5cNM3_erWc",,"0"
"913 Đ. Lò Gốm, Phường 5, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng Obanzai","false",,,"10.747425","106.6401945","Thứ Tư","08:00 to 18:00","Thứ Năm","Đóng cửa","Thứ Sáu","Đóng cửa","Thứ Bảy","Đóng cửa","Chủ Nhật","Đóng cửa","Thứ Hai","08:00 to 18:00","Thứ Ba","08:00 to 18:00","+84 982 030 400",,"107","Quận 6, Hồ Chí Minh","913 Đ. Lò Gốm","Trương Hương Văn",,"https://www.google.com/maps/search/?api=1&query=Tr%C6%B0%C6%A1ng%20H%C6%B0%C6%A1ng%20V%C4%83n&query_place_id=ChIJNS9xfZIvdTERqm2ZSd-Fl4I",,"0"
"112 Đ. Bình Tiên, Phường 7, Quận 6, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.7424998","106.6434171","Thứ Tư","07:00 to 10:00","Thứ Năm","07:00 to 10:00","Thứ Sáu","07:00 to 10:00","Thứ Bảy","07:00 to 10:00","Chủ Nhật","07:00 to 10:00","Thứ Hai","07:00 to 10:00","Thứ Ba","07:00 to 10:00",,,"101","Quận 6, Hồ Chí Minh","112 Đ. Bình Tiên","Hủ tiếu mì Tài Ký","4.2","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20T%C3%A0i%20K%C3%BD&query_place_id=ChIJrVuajmQudTERACwkh7pjSq0",,"14"
"634A Đ. Phạm Văn Chí, Phường 8, Quận 6, Thành phố Hồ Chí Minh 70000, Việt Nam","Nhà hàng","false",,,"10.7409688","106.6390546",,,,,,,,,,,,,,,"+84 909 009 692",,"104","Quận 6, Thành phố Hồ Chí Minh","634A Đ. Phạm Văn Chí","Cơm tấm Phương Linh","5","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Ph%C6%B0%C6%A1ng%20Linh&query_place_id=ChIJm9DMs40vdTERiUfhHdC5ywE",,"1"
"20 Đ. Phạm Phú Thứ, Phường 3, Quận 6, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng","true",,,"10.7416557","106.6455915",,,,,,,,,,,,,,,,,"97","Quận 6, Thành phố Hồ Chí Minh","20 Đ. Phạm Phú Thứ","Hủ tiếu mì Ông Chánh","4.4","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20%C3%94ng%20Ch%C3%A1nh&query_place_id=ChIJaVCf04UvdTERMiXojwXEyHQ",,"9"
"Đ. Đặng Nguyên Cẩn, Phường 13, Quận 6, Thành phố Hồ Chí Minh 70000, Việt Nam","Nhà hàng","true",,,"10.7556798","106.632469",,,,,,,,,,,,,,,"+84 28 6000 1030",,"93","Quận 6, Thành phố Hồ Chí Minh","Đ. Đặng Nguyên Cẩn","Cong Ty Pisternan BBQ",,"https://www.google.com/maps/search/?api=1&query=Cong%20Ty%20Pisternan%20BBQ&query_place_id=ChIJb23vIeIvdTERZP17MBvVCCQ",,"0"
"102 Văn Thân, Phường 8, Quận 6, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng Trung Quốc","false",,,"10.742014","106.6397099",,,,,,,,,,,,,,,,,"94","Quận 6, Thành phố Hồ Chí Minh","102 Văn Thân","Wong Wong Dimsum","4","https://www.google.com/maps/search/?api=1&query=Wong%20Wong%20Dimsum&query_place_id=ChIJhY7BsrItdTERVYW2lQld_Fk",,"56"
"247 Đ. Phan Văn Khỏe, Phường 5, Quận 6, Hồ Chí Minh, Việt Nam","Quán gà rán mang đi","true",,,"10.7474506","106.6430206",,,,,,,,,,,,,,,,,"98","Quận 6, Hồ Chí Minh","247 Đ. Phan Văn Khỏe","Gà Rán Mr. Thịnh","3","https://www.google.com/maps/search/?api=1&query=G%C3%A0%20R%C3%A1n%20Mr.%20Th%E1%BB%8Bnh&query_place_id=ChIJEUYwk2IudTERpedxTY2V1kw",,"2"
"533/38 Đ. Phạm Văn Chí, Phường 7, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","false","https://food.google.com/chooseprovider?restaurantId=/g/11vxm8_dz2&g2lbs=AOHF13lsICAd3GvzUFfurPz2-e_pfUmEpeCkI5ZZA8-W_P49F-zcLAXYMOAyiGAg6UjwS3_nlXj_lyl_Knun3mm8ccorS1R2HMO2b81EYYkMs8NnJGu-T80%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=a9FyZqewM8310PEPtayGmAY&ei=a9FyZqewM8310PEPtayGmAY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7409117","106.6412092","Thứ Tư","07:30 to 18:00","Thứ Năm","07:30 to 18:00","Thứ Sáu","07:30 to 18:00","Thứ Bảy","07:30 to 18:00","Chủ Nhật","07:30 to 18:00","Thứ Hai","07:30 to 18:00","Thứ Ba","07:30 to 18:00","+84 786 653 962",,"95","Quận 6, Hồ Chí Minh","533/38 Đ. Phạm Văn Chí","Bún Mắm Ánh Hồng","5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20M%E1%BA%AFm%20%C3%81nh%20H%E1%BB%93ng&query_place_id=ChIJb_dUOAAvdTER2Ffe4GbUrDw",,"12"
"126 Văn Thân, Phường 8, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng hải sản","true",,,"10.7408181","106.6374468","Thứ Tư","11:00 to 17:00","Thứ Năm","11:00 to 17:00","Thứ Sáu","11:00 to 17:00","Thứ Bảy","11:00 to 17:00","Chủ Nhật","11:00 to 17:00","Thứ Hai","11:00 to 17:00","Thứ Ba","11:00 to 17:00","+84 903 166 274",,"89","Quận 6, Hồ Chí Minh","126 Văn Thân","Ốc xe đẩy","5","https://www.google.com/maps/search/?api=1&query=%E1%BB%90c%20xe%20%C4%91%E1%BA%A9y&query_place_id=ChIJiZ7RvtUvdTERYqQ9QBvOK0Y",,"1"
"E26 Cư Xá Phú Lâm B, Phường 13, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng Takoyaki","true",,,"10.753408","106.629379","Thứ Tư","02:00 to 10:00","Thứ Năm","02:00 to 10:00","Thứ Sáu","02:00 to 10:00","Thứ Bảy","02:00 to 10:00","Chủ Nhật","02:00 to 10:00","Thứ Hai","02:00 to 10:00","Thứ Ba","02:00 to 10:00","+84 937 134 828",,"92","Quận 6, Hồ Chí Minh","E26 Cư Xá Phú Lâm B","Lương ngọc hoa","5","https://www.google.com/maps/search/?api=1&query=L%C6%B0%C6%A1ng%20ngo%CC%A3c%20hoa&query_place_id=ChIJbX_11HwvdTERaNQbHGnFPTk",,"1"
"R2 Cư Xá Phú Lâm A, Phường 12, Quận 6, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.7500866","106.6311999","Thứ Tư","06:00 to 12:00","Thứ Năm","06:00 to 12:00","Thứ Sáu","06:00 to 12:00","Thứ Bảy","06:00 to 12:00","Chủ Nhật","06:00 to 12:00","Thứ Hai","06:00 to 12:00","Thứ Ba","06:00 to 12:00","+84 28 3876 0529",,"89","Quận 6, Hồ Chí Minh","R2 Cư Xá Phú Lâm A","Phở Hoàng","4.2","https://www.google.com/maps/search/?api=1&query=Ph%E1%BB%9F%20Ho%C3%A0ng&query_place_id=ChIJiy0wcIAudTERcu9A3hwAMAc",,"39"
"1040 Đ. Hậu Giang, Phường 11, Quận 6, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true","https://food.google.com/chooseprovider?restaurantId=/g/11ldhvcdt3&g2lbs=AOHF13l2Ib11D1CNxoTz6A7YDNUbQEeYUw4922XpTZ92BGRHU7RT1Q32eaMOCkRw82ozhFqyD--w2HnTmMM6Rq_cODPWwa0bB0S9bWyIxjbstkJ5p71Jp5Y%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ddFyZuHhOcqY0PEP7eaCwAY&ei=ddFyZuHhOcqY0PEP7eaCwAY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7457755","106.6253835",,,,,,,,,,,,,,,,,"99","Quận 6, Hồ Chí Minh","1040 Đ. Hậu Giang","Ăn vặt Mỹ Phương",,"https://www.google.com/maps/search/?api=1&query=%C4%82n%20v%E1%BA%B7t%20M%E1%BB%B9%20Ph%C6%B0%C6%A1ng&query_place_id=ChIJWcfDbAAtdTER3POXPrQ6Bi8",,"0"
"106 Đ. Số 23, Phường 11, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng Việt Nam","true",,,"10.7436328","106.6256392","Thứ Tư","05:30 to 13:30","Thứ Năm","05:30 to 13:30","Thứ Sáu","05:30 to 13:30","Thứ Bảy","05:30 to 13:30","Chủ Nhật","05:30 to 13:30","Thứ Hai","05:30 to 13:30","Thứ Ba","05:30 to 13:30","+84 932 437 696",,"92","Quận 6, Hồ Chí Minh","106 Đ. Số 23","Bún Thịt Nướng Bún Ngon",,"https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Th%E1%BB%8Bt%20N%C6%B0%E1%BB%9Bng%20B%C3%BAn%20Ngon&query_place_id=ChIJa2U1ZgAtdTERguGITqQjmZo",,"0"
"492 Đ. An Dương Vương, Phường 10, Quận 6, Hồ Chí Minh 700000, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","false",,,"10.7412394","106.623623","Thứ Tư","06:00 to 09:00","Thứ Năm","06:00 to 09:00","Thứ Sáu","06:00 to 09:00","Thứ Bảy","06:00 to 09:00","Chủ Nhật","Đóng cửa","Thứ Hai","06:00 to 09:00","Thứ Ba","06:00 to 09:00","+84 903 669 957",,"91","Quận 6, Hồ Chí Minh","492 Đ. An Dương Vương","Bánh mì chả cá Aqua - An Dương Vương",,"https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20m%C3%AC%20ch%E1%BA%A3%20c%C3%A1%20Aqua%20-%20An%20D%C6%B0%C6%A1ng%20V%C6%B0%C6%A1ng&query_place_id=ChIJcz0-AsItdTERX7EWO1hFN5o","https://banhmiaqua.com/","0"
"12A Văn Thân, Phường 8, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng cho người ăn chay","true",,,"10.7435877","106.642519","Thứ Tư","08:00 to 19:00","Thứ Năm","08:00 to 19:00","Thứ Sáu","08:00 to 19:00","Thứ Bảy","08:00 to 19:00","Chủ Nhật","08:00 to 19:00","Thứ Hai","08:00 to 19:00","Thứ Ba","08:00 to 19:00","+84 377 062 012",,"88","Quận 6, Hồ Chí Minh","12A Văn Thân","Quán Hủ Tiếu Chay Tùy Duyên","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20H%E1%BB%A7%20Ti%E1%BA%BFu%20Chay%20T%C3%B9y%20Duy%C3%AAn&query_place_id=ChIJ89LUYGMudTER-IYYZdjJmc4",,"2"
"Đầu, Đ. Bình Tiên/47 Hẻm 45 Bình Tiên, Phường 7, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","false",,,"10.7411415","106.6433055","Thứ Tư","11:30 to 17:00","Thứ Năm","11:30 to 17:00","Thứ Sáu","11:30 to 17:00","Thứ Bảy","11:30 to 17:00","Chủ Nhật","11:30 to 17:00","Thứ Hai","11:30 to 17:00","Thứ Ba","11:30 to 17:00","+84 774 069 646",,"87","Quận 6, Hồ Chí Minh","Đầu, Đ. Bình Tiên/47 Hẻm 45 Bình Tiên","Bún riêu dì Loan","5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20ri%C3%AAu%20d%C3%AC%20Loan&query_place_id=ChIJ5coc7PkvdTERcvJaeVLSYu8",,"3"
"508F Đ. An Dương Vương, Phường 10, Quận 6, Hồ Chí Minh 700000, Việt Nam","Quán gà rán mang đi","false","https://food.google.com/chooseprovider?restaurantId=/g/11j8_w9qwp&g2lbs=AOHF13mqdTEQivkjNrB3A7L7x0yt3OQaNE1A72x5w7JWuw5tAJOnNLVZDEhq4oeSAuQcin8R6HZ4KLM7Ah1hiy_rji6eL0-gRQ%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=lNFyZrycDbGwkPIPy5m4uAk&ei=lNFyZrycDbGwkPIPy5m4uAk&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.741893","106.6237534",,,,,,,,,,,,,,,"+84 933 824 639",,"90","Quận 6, Hồ Chí Minh","508F Đ. An Dương Vương","3 Râu","3.7","https://www.google.com/maps/search/?api=1&query=3%20R%C3%A2u&query_place_id=ChIJnya1XUktdTERuYyOsxJlC6s",,"38"
"210/6/34 Đ. Nguyễn Văn Luông, Phường 11, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng thịt gà","true",,,"10.74248","106.6354705","Thứ Tư","06:00 to 10:00","Thứ Năm","06:00 to 10:00","Thứ Sáu","06:00 to 10:00","Thứ Bảy","06:00 to 10:00","Chủ Nhật","06:00 to 10:00","Thứ Hai","06:00 to 10:00","Thứ Ba","06:00 to 10:00",,,"85","Quận 6, Hồ Chí Minh","210/6/34 Đ. Nguyễn Văn Luông","Hủ tiếu mì gà Anh Hiển","4.7","https://www.google.com/maps/search/?api=1&query=H%E1%BB%A7%20ti%E1%BA%BFu%20m%C3%AC%20g%C3%A0%20Anh%20Hi%E1%BB%83n&query_place_id=ChIJNd6nWscvdTERgKb-MjKsi58",,"3"
"187/11 Đ. Kinh Dương Vương, Phường 12, Quận 6, Hồ Chí Minh 70000, Việt Nam","Quán ăn nhỏ","true",,,"10.7474209","106.6272091","Thứ Tư","07:00 to 13:00","Thứ Năm","07:00 to 13:00","Thứ Sáu","07:00 to 13:00","Thứ Bảy","07:00 to 13:00","Chủ Nhật","Đóng cửa","Thứ Hai","07:00 to 13:00","Thứ Ba","07:00 to 13:00",,,"98","Quận 6, Hồ Chí Minh","187/11 Đ. Kinh Dương Vương","Quán cơm bình dân Quang Linh","5","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20c%C6%A1m%20b%C3%ACnh%20d%C3%A2n%20Quang%20Linh&query_place_id=ChIJYYhXGgAtdTERFr2F_N2c8as",,"2"
"16 Đ. Số 26, Phường 10, Quận 6, Hồ Chí Minh, Việt Nam","Quán mì","true",,,"10.7418679","106.6293372","Thứ Tư","06:00 to 11:00","Thứ Năm","06:00 to 11:00","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","06:00 to 11:00","Thứ Hai","06:00 to 11:00","Thứ Ba","06:00 to 11:00","+84 798 424 120",,"89","Quận 6, Hồ Chí Minh","16 Đ. Số 26","Bún thịt xào Cô Út","5","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20th%E1%BB%8Bt%20x%C3%A0o%20C%C3%B4%20%C3%9At&query_place_id=ChIJSeDYRbAvdTERrATov7SrgMY",,"3"
"219b Đ. Phạm Phú Thứ, Phường 4, Quận 6, Hồ Chí Minh, Việt Nam","Nhà hàng cháo","true",,,"10.7451559","106.6433586","Thứ Tư","06:00 to 18:30","Thứ Năm","06:00 to 18:30","Thứ Sáu","06:00 to 18:30","Thứ Bảy","06:00 to 18:30","Chủ Nhật","06:00 to 18:30","Thứ Hai","06:00 to 18:30","Thứ Ba","06:00 to 18:30","+84 933 912 911",,"92","Quận 6, Hồ Chí Minh","219b Đ. Phạm Phú Thứ","Cháo dinh dưỡng Family Soup","3","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20dinh%20d%C6%B0%E1%BB%A1ng%20Family%20Soup&query_place_id=ChIJTbPmbUMvdTERN58sNdpIOQ0",,"1"
