"address","categoryName","claimThisBusiness","googleFoodUrl","hotelStars","location/lat","location/lng","openingHours/0/day","openingHours/0/hours","openingHours/1/day","openingHours/1/hours","openingHours/2/day","openingHours/2/hours","openingHours/3/day","openingHours/3/hours","openingHours/4/day","openingHours/4/hours","openingHours/5/day","openingHours/5/hours","openingHours/6/day","openingHours/6/hours","phone","price","rank","state","street","title","totalScore","url","website","reviewsCount"
"390 Đ. Hồng Bàng, Phường 16, Quận 11, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng châu Á","true",,,"10.7537614","106.6500539",,,,,,,,,,,,,,,,,"117","Quận 11, Thành phố Hồ Chí Minh","390 Đ. Hồng Bàng","Phá Lấu + Khâu Nhục",,"https://www.google.com/maps/search/?api=1&query=Ph%C3%A1%20L%E1%BA%A5u%20%2B%20Kh%C3%A2u%20Nh%E1%BB%A5c&query_place_id=ChIJ2fZzx2YvdTERgULfEQi3moA",,"0"
"phường 11, Quận 11, Hồ Chí Minh, Việt Nam","Nhà hàng pizza","true",,,"10.7651696","106.6486258",,,,,,,,,,,,,,,,,"108","Quận 11, Hồ Chí Minh",,"Tiệm Bánh Pizza 189","4.5","https://www.google.com/maps/search/?api=1&query=Ti%E1%BB%87m%20B%C3%A1nh%20Pizza%20189&query_place_id=ChIJ4-Lmc5QudTER0HX22TSnDjw",,"2"
"308/10 Hàn Hải Nguyên, P.10, Quận 11, Thành phố Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","false",,,"10.7588518","106.643211",,,,,,,,,,,,,,,,,"115","Quận 11, Thành phố Hồ Chí Minh","308/10 Hàn Hải Nguyên","Nhóm Dinh Dưỡng Ngôi Nhà Hạnh Phúc",,"https://www.google.com/maps/search/?api=1&query=Nh%C3%B3m%20Dinh%20D%C6%B0%E1%BB%A1ng%20Ng%C3%B4i%20Nh%C3%A0%20H%E1%BA%A1nh%20Ph%C3%BAc&query_place_id=ChIJmyBsSQ4vdTERGKK1cpoVsO4",,"0"
"228 Bình Thới, Phường 10, Quận 11, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.765294","106.646173",,,,,,,,,,,,,,,"+84 28 3858 1009",,"40","Quận 11, Hồ Chí Minh","228 Bình Thới","Khách Sạn Lộc Thịnh","5","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20L%E1%BB%99c%20Th%E1%BB%8Bnh&query_place_id=ChIJH_ozrJYudTER9qqk-wF7IMc",,"1"
"333A Hàn Hải Nguyên, Phường 2, Quận 11, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","true",,,"10.7582709","106.6433775","Thứ Tư","13:00 to 15:00","Thứ Năm","13:00 to 15:00","Thứ Sáu","13:00 to 15:00","Thứ Bảy","13:00 to 15:00","Chủ Nhật","13:00 to 15:00","Thứ Hai","13:00 to 15:00","Thứ Ba","13:00 to 15:00",,,"114","Quận 11, Hồ Chí Minh","333A Hàn Hải Nguyên","Súp Cua Cô Yến","5","https://www.google.com/maps/search/?api=1&query=S%C3%BAp%20Cua%20C%C3%B4%20Y%E1%BA%BFn&query_place_id=ChIJD0i7RgAvdTERTmDOfltzg4U",,"2"
"Chung cư Lạc Long Quân, 1.21/1.21 Tổ 62, khu phố 5, Quận 11, Hồ Chí Minh, Việt Nam","Nhà hàng Trung Quốc","true",,,"10.7699873","106.6413477",,,,,,,,,,,,,,,,,"106","Quận 11, Hồ Chí Minh","Chung cư Lạc Long Quân, 1.21/1.21 Tổ 62","Quán Nhậu Bò Kho",,"https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20Nh%E1%BA%ADu%20B%C3%B2%20Kho&query_place_id=ChIJCWVSMAAvdTERSuq2rTBpZGk",,"0"
"73 Lạc Long Quân, Phường 5, Quận 11, Hồ Chí Minh, Việt Nam","Nhà hàng chuyên phục vụ bữa sáng","true",,,"10.7694928","106.6448546","Thứ Tư","06:30 to 20:00","Thứ Năm","06:30 to 20:00","Thứ Sáu","06:30 to 20:00","Thứ Bảy","06:30 to 20:00","Chủ Nhật","06:30 to 20:00","Thứ Hai","06:30 to 20:00","Thứ Ba","06:30 to 20:00","+84 936 099 319",,"105","Quận 11, Hồ Chí Minh","73 Lạc Long Quân","Bò Bít Tết 73C","5","https://www.google.com/maps/search/?api=1&query=B%C3%B2%20B%C3%ADt%20T%E1%BA%BFt%2073C&query_place_id=ChIJ58dAW7svdTERTxAE31PbhvA",,"1"
"174A Đ. Xóm Đất, Phường 9, Quận 11, Hồ Chí Minh, Việt Nam","Quán mì","false",,,"10.7590248","106.6450879","Thứ Tư","06:30 to 11:00","Thứ Năm","06:30 to 11:00","Thứ Sáu","06:30 to 11:00","Thứ Bảy","06:30 to 11:00","Chủ Nhật","06:30 to 11:00","Thứ Hai","06:30 to 11:00","Thứ Ba","06:30 to 11:00","+84 906 380 699",,"116","Quận 11, Hồ Chí Minh","174A Đ. Xóm Đất","Mì bò cay xóm đất","4","https://www.google.com/maps/search/?api=1&query=M%C3%AC%20b%C3%B2%20cay%20x%C3%B3m%20%C4%91%E1%BA%A5t&query_place_id=ChIJXdelI44udTER7OAPec2EF1c",,"261"
"347/5 Đ. Minh Phụng, Phường 2, Quận 11, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false","https://food.google.com/chooseprovider?restaurantId=/g/12hk8kvm7&g2lbs=AOHF13kGCqlCImsu2MtjAU4D6URJ6cNaeZyPUm9HMkoY_KgtMWgtIAPfITFbztTavBq22q9WMoS7mOiGUNikGZkOWt7bPG4xugCLUT-HvR9sgzrAe3fKzgE%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=o9hyZszqH7y40PEPi5K9uAY&ei=o9hyZszqH7y40PEPi5K9uAY&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7577449","106.6434705","Thứ Tư","06:00 to 18:00","Thứ Năm","06:00 to 18:00","Thứ Sáu","06:00 to 18:00","Thứ Bảy","06:00 to 18:00","Chủ Nhật","06:00 to 18:00","Thứ Hai","06:00 to 18:00","Thứ Ba","06:00 to 18:00","+84 903 637 039","$$","118","Quận 11, Hồ Chí Minh","347/5 Đ. Minh Phụng","Quán Bánh Canh Vịt Cai Lậy","4.3","https://www.google.com/maps/search/?api=1&query=Qu%C3%A1n%20B%C3%A1nh%20Canh%20V%E1%BB%8Bt%20Cai%20L%E1%BA%ADy&query_place_id=ChIJ1VgsHrkudTERz3KWNbpYBM4","http://www.banhcanhvit.com/","196"
"158 Lạc Long Quân, Phường 3, Quận 11, Hồ Chí Minh, Việt Nam","Nhà hàng món nướng","true","https://food.google.com/chooseprovider?restaurantId=/g/11qpgz6l4g&g2lbs=AOHF13nI6V-Z99yTKh6O4xdxZNLbLA1zY2d3unBg0qgKvi7NCamSe31keWrl71UmlwjLjfqm8-xlLK3JKjAt0a9os2tpDyj-oA%3D%3D&hl=vi-US&gl=us&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=vdhyZurDGK_YkPIPz-aMyAw&ei=vdhyZurDGK_YkPIPz-aMyAw&fo_s=OA,SOE&opi=79508299&foub=mcpp",,"10.7588678","106.6382367","Thứ Tư","06:00 to 14:00","Thứ Năm","06:00 to 14:00","Thứ Sáu","06:00 to 14:00","Thứ Bảy","06:00 to 14:00","Chủ Nhật","06:00 to 14:00","Thứ Hai","06:00 to 14:00","Thứ Ba","06:00 to 14:00","+84 904 243 025",,"111","Quận 11, Hồ Chí Minh","158 Lạc Long Quân","Bún Thịt Nướng Huệ","3.7","https://www.google.com/maps/search/?api=1&query=B%C3%BAn%20Th%E1%BB%8Bt%20N%C6%B0%E1%BB%9Bng%20Hu%E1%BB%87&query_place_id=ChIJz0JFCvQvdTERasNwKhznIp4",,"9"
"335 Khuông Việt, Phú Trung, Tân Phú, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.7696462","106.6378334",,,,,,,,,,,,,,,"+84 28 3860 5394",,"34","Tân Phú, Hồ Chí Minh","335 Khuông Việt","Khách Sạn Đầm Sen","3.5","https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20%C4%90%E1%BA%A7m%20Sen&query_place_id=ChIJZ9e0i5gudTERJT9vwrmJ7J0",,"46"
"180/29f Lạc Long Quân, Phường 10, Quận 11, Hồ Chí Minh, Việt Nam","Nhà hàng ăn nhanh","false",,,"10.7601394","106.6435118","Thứ Tư","06:00 to 11:00","Thứ Năm","06:00 to 11:00","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","06:00 to 11:00","Thứ Hai","06:00 to 11:00","Thứ Ba","06:00 to 11:00","+84 386 039 871",,"103","Quận 11, Hồ Chí Minh","180/29f Lạc Long Quân","Bánh Mì Hamburger dì hồng","4","https://www.google.com/maps/search/?api=1&query=B%C3%A1nh%20M%C3%AC%20Hamburger%20d%C3%AC%20h%E1%BB%93ng&query_place_id=ChIJe84uTyEvdTERm7iVmskPzLo",,"4"
"591/4/23, Đường Bình Thới, Phường 10, Quận 11, Phường 10, Quận 11, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.7627274","106.642872",,,,,,,,,,,,,,,"+84 798 603 561",,"37","Quận 11, Hồ Chí Minh","591/4/23, Đường Bình Thới, Phường 10, Quận 11","Nhà Cho Thuê Trang Hứa","3","https://www.google.com/maps/search/?api=1&query=Nh%C3%A0%20Cho%20Thu%C3%AA%20Trang%20H%E1%BB%A9a&query_place_id=ChIJuyZI8ZAudTERR3cyo0NAYf4",,"1"
"327 Hàn Hải Nguyên, Phường 2, Quận 11, Hồ Chí Minh, Việt Nam","Quán ăn nhẹ","true",,,"10.7583481","106.643522",,,,,,,,,,,,,,,,,"106","Quận 11, Hồ Chí Minh","327 Hàn Hải Nguyên","Xe chè sâm bổ lượng","4","https://www.google.com/maps/search/?api=1&query=Xe%20ch%C3%A8%20s%C3%A2m%20b%E1%BB%95%20l%C6%B0%E1%BB%A3ng&query_place_id=ChIJ5z3ccU8vdTERpPc8MmpYpBQ",,"1"
"348 Lãnh Binh Thăng, Phường 9, Quận 11, Hồ Chí Minh, Việt Nam","Nhà hàng cháo","true",,,"10.7651391","106.6472128",,,,,,,,,,,,,,,,,"101","Quận 11, Hồ Chí Minh","348 Lãnh Binh Thăng","Cháo Trắng Ngọc","5","https://www.google.com/maps/search/?api=1&query=Ch%C3%A1o%20Tr%E1%BA%AFng%20Ng%E1%BB%8Dc&query_place_id=ChIJlU13qZYudTERl1xwOhCcT2I",,"1"
"Hẻm 106 Lạc Long Quân, Phường 3, Quận 11, Hồ Chí Minh, Việt Nam","Quán ăn nhỏ","false",,,"10.7604974","106.6392371","Thứ Tư","Đóng cửa","Thứ Năm","Đóng cửa","Thứ Sáu","06:00 to 11:00","Thứ Bảy","06:00 to 11:00","Chủ Nhật","06:00 to 11:00","Thứ Hai","06:00 to 11:00","Thứ Ba","Đóng cửa","+84 909 838 840",,"109","Quận 11, Hồ Chí Minh","Hẻm 106 Lạc Long Quân","Cơm tấm Hoàng Minh","4.4","https://www.google.com/maps/search/?api=1&query=C%C6%A1m%20t%E1%BA%A5m%20Ho%C3%A0ng%20Minh&query_place_id=ChIJKQ6ZyJoudTER3K5fGjdIc9A","https://www.facebook.com/profile.php?id=61551734960014&mibextid=2JQ9oc","9"
"45 Ông Ích Khiêm, Phường 10, Quận 11, Hồ Chí Minh, Việt Nam","Khách sạn","true",,,"10.765748","106.6449963",,,,,,,,,,,,,,,"+84 28 3963 2745",,"35","Quận 11, Hồ Chí Minh","45 Ông Ích Khiêm","Khách Sạn Thành Phát",,"https://www.google.com/maps/search/?api=1&query=Kh%C3%A1ch%20S%E1%BA%A1n%20Th%C3%A0nh%20Ph%C3%A1t&query_place_id=ChIJH6xuxJYudTERueRJCvQ15uU",,"0"
